ID,Group,Feature_1,Feature_2,Feature_3
ID422,C,2445.7401035568923,393.66188334392444,-2066.9730271012986
ID227,B,2423.088477655761,418.67032069547645,4827.747472088622
ID117,C,2272.8114083574064,371.2574923050118,-1888.4649238285097
ID892,C,2392.333906547567,416.8930013078371,-1984.085883521376
ID834,B,2322.1369166790196,395.89455855651426,4635.126443262071
ID665,B,2625.5198484453254,407.3074666033029,5269.6426929639165
ID669,C,2518.8416008297427,409.8628662022767,-2108.1423068506842
ID422,B,2487.4061027053167,406.6213224923639,4975.727064142812
ID971,A,2428.251481391892,387.0257402255376,5347.46814970617
ID785,C,2502.9779263234623,394.53176280197465,-2123.1339483224056
ID891,B,2415.2020122344666,378.07665734123776,4838.512387861666
ID725,C,2517.4018556620604,407.3769449738212,-2105.111504425132
ID387,B,2524.573398292135,425.53082731023886,5051.171092488344
ID953,C,2413.8616297643257,372.6333866998531,-2042.624119535788
ID762,A,2411.9538035177593,388.57531140792946,5289.477017721571
ID738,C,2596.219935459512,397.273370861756,-2187.996763923187
ID254,C,2494.7140045708697,402.6001213557033,-2093.8093999736398
ID589,A,2421.897957073511,413.1876445215164,5198.986916150544
ID485,B,2462.949369831048,397.717000294635,4932.257457520701
ID884,C,2398.9405913293394,395.26061910331526,-2001.1844410578594
ID203,B,2493.2816419338083,416.5469605910461,5006.270596558102
ID492,A,2583.162830766447,409.9299335059496,5678.702423439913
ID910,B,2497.232933240574,408.0846696355165,4998.064755741555
ID345,B,2736.3633443675385,401.6877356738217,5464.259419369411
ID275,C,2542.1359568049,414.7472831637979,-2138.6937120581615
ID138,C,2522.995444784221,390.155359131546,-2138.324856125207
ID576,B,2409.1697869034197,388.10958576720884,4818.99572670862
ID781,A,2476.1466553157334,411.19151480303987,5373.671220843082
ID858,B,2422.098615696631,375.6244604612964,4825.98955680512
ID637,B,2283.4354771595877,401.3826926445473,4560.3779483630415
ID966,A,2597.426222212881,395.25162471606234,5819.395201676049
ID917,C,2448.854944444977,378.91367904020564,-2080.4644308141746
ID507,C,2423.9599925666694,386.03098630425603,-2051.3064131190117
ID624,C,2521.0570033958466,398.36535861556973,-2149.765232470192
ID927,C,2551.2499552221516,415.5094488474853,-2143.698827755171
ID605,B,2467.9225167093723,390.2056301311328,4922.049483031335
ID924,C,2499.739833239098,418.2007209985749,-2093.3463068378437
ID135,B,2574.61874073144,400.94768841334775,5145.975637823524
ID784,A,2463.9806405390054,419.6557705325496,5286.465122435754
ID119,B,2530.233374176333,390.9326258682993,5046.471893626354
ID420,B,2334.075538161085,399.2678561784195,4642.760977539372
ID875,C,2375.868100157225,405.5272540500549,-1966.7131104453981
ID611,A,2560.55397780804,397.30734305887734,5704.159144695434
ID499,A,2370.64413608327,414.2953622071785,5035.694657465984
ID753,A,2523.4137547113296,366.886544120646,5732.619235173307
ID982,A,2485.3001217802926,436.3360830818491,5274.253676119865
ID570,C,2463.553273747977,412.86661910492745,-2031.7412517237026
ID242,A,2417.153723103227,397.39702256447475,5245.663562961398
ID191,B,2590.9340018105377,391.7151748963398,5176.894126910604
ID453,B,2672.9891154519837,387.00369082827166,5325.314555334375
ID933,B,2530.019216260019,409.68423211254606,5064.386254024866
ID899,C,2532.2490715672816,414.9247250318853,-2119.0518472608524
ID826,B,2431.7669370142507,397.5621080780515,4865.969779383734
ID953,C,2380.390276817562,416.60485619467755,-1961.9479498717917
ID150,B,2496.0261095193828,386.3910992985832,5003.940718083208
ID764,B,2402.6250352041925,383.74283725019745,4811.707665983206
ID797,C,2322.7389871684177,427.2001180786832,-1885.5727735978132
ID674,A,2580.344581236558,408.86662920307816,5683.91418141552
ID289,A,2585.2166788251834,420.9527230271999,5665.204471719253
ID224,C,2414.1161227046905,387.1909043741846,-2035.5935712043738
ID249,A,2524.3964321279245,386.14711912346905,5634.475266254941
ID413,C,2600.1952267791767,394.6208602081369,-2202.3242556428036
ID669,B,2520.5026687061877,387.63911737691484,5044.628356568966
ID441,C,2380.6845353901267,410.5804781534268,-1982.9663388634897
ID404,C,2476.71065867629,388.7331091461033,-2090.056901031474
ID791,B,2632.680942004199,382.42495212899064,5283.220707810832
ID781,C,2524.7026643605113,402.13023118382847,-2140.192471915092
ID937,B,2553.9132103182806,380.6502073626218,5125.649051528714
ID882,C,2534.1629219369115,373.0080410278692,-2164.05526232604
ID153,A,2414.4488642021747,401.9988585079192,5205.2992420657065
ID543,B,2437.915478071736,373.7616993548468,4859.430175341677
ID712,A,2533.886515705174,411.62919094443134,5531.9518619405435
ID363,B,2581.687178002041,379.06999410620807,5155.887204394689
ID152,A,2609.990495091788,366.38989320370376,5996.765460153341
ID671,C,2414.1894455231804,395.5930502478881,-2051.038156832431
ID719,C,2543.3120534677196,402.16891754944726,-2138.901483208541
ID104,C,2618.704411171898,407.3721259552291,-2223.9933713165674
ID202,A,2401.2918229711977,402.5802354852378,5207.660562346617
ID295,B,2648.6747135799774,384.1103106832339,5294.107306511027
ID873,B,2663.894082734419,410.69591771389906,5339.102319529631
ID976,B,2762.508633962166,414.4020775971962,5538.341455683304
ID983,B,2523.0933440829995,381.9135680731669,5059.185967087594
ID449,B,2523.642467626245,397.2849079201058,5040.48805433694
ID146,C,2582.6994389117317,395.8833995933647,-2193.766441211023
ID966,B,2579.780267304942,403.3057237418205,5156.8608550184235
ID922,B,2612.6366860995604,396.9261431233884,5232.908220703668
ID919,A,2578.4033180465103,398.98183341890535,5734.172443807954
ID755,A,2489.393809096196,409.62723295362537,5418.614112837377
ID368,A,2622.19971209735,383.292203505983,5953.421244558209
ID469,C,2392.8745850307273,411.06059702891235,-1992.6726911143894
ID735,A,2500.5852336725375,417.1169909729688,5404.553446692819
ID205,A,2656.37356160498,424.512024902333,5844.6613937264265
ID769,A,2374.975350187968,367.8494901379396,5285.368745653626
ID758,C,2432.2524343002838,397.25647514327176,-2029.7893333969923
ID756,C,2567.174729107729,370.5234913846962,-2188.588598823614
ID219,C,2539.3911973236154,363.47404465340765,-2189.1059065170675
ID930,C,2412.4974592343756,402.1613957141122,-2020.0810827035862
ID886,B,2458.380599726986,394.0127231072446,4905.112172003215
ID703,A,2381.9217937349663,404.4977642765612,5140.22592864119
ID157,C,2598.048499952057,407.29191535130974,-2192.1998316831778
ID445,C,2474.4118642329468,418.7184393716188,-2055.4998733183875
ID840,B,2679.2155910760634,400.8088063795867,5359.124474520289
ID573,C,2508.110024404002,443.85033425978634,-2072.8477303088275
ID216,C,2478.0259696597122,404.5961478247782,-2054.6585876075815
ID929,B,2468.31782387082,427.63718566850815,4941.567967599465
ID890,C,2475.580016480757,365.0074329921363,-2110.0974971312853
ID226,C,2511.08210951338,420.2460929432594,-2104.0990936239273
ID492,B,2751.240757657832,397.2885926530666,5488.53832541579
ID740,C,2466.114032990064,370.77479110859093,-2099.0461322607425
ID157,A,2469.364653922869,406.3081766384218,5368.153177053637
ID733,C,2506.559384568318,395.4556669302352,-2123.9130497846413
ID612,A,2609.027450634426,408.70079872672216,5779.126862034808
ID850,B,2357.901543892722,415.1661468632662,4713.205951446133
ID901,C,2545.5092736909646,377.66274824857607,-2166.1451003968655
ID195,B,2418.257482397884,415.2237847368274,4830.4679311392765
ID737,B,2555.3272688950947,400.0971922633108,5098.563329454269
ID217,A,2450.6240057639543,420.2926176203991,5238.733878557972
ID659,A,2269.5897660242713,396.922776565032,4838.7110879983675
ID700,C,2536.9577602687486,392.94386661202867,-2159.034985893061
ID587,A,2536.114477034687,400.4058106103343,5610.672565631884
ID336,A,2442.091969152057,401.5279105956978,5324.870910434975
ID984,B,2436.1656139856996,390.058227977624,4870.875922261371
ID996,C,2368.8627274912346,392.5554290356707,-1955.0933497547016
ID371,C,2577.309994153887,381.59686698229314,-2189.6924992552613
ID288,A,2588.221578246681,393.4803236531471,5819.377953053964
ID803,B,2412.094911482411,410.14465089996366,4816.377054941844
ID546,B,2446.006554046115,397.93968739140786,4884.4057631735095
ID680,B,2493.6710878861036,415.13597944070995,4993.672621676367
ID889,B,2727.086528103555,397.2185579852039,5451.035468559279
ID960,B,2554.5121747588933,378.5272300341503,5129.252334616491
ID346,B,2405.658448499162,408.95912331334875,4815.417301601896
ID175,B,2530.3780309490508,389.895652884499,5048.221171259821
ID253,C,2362.330845936192,396.49949066854697,-1986.6731521701734
ID755,B,2571.799030991617,418.56358071226174,5142.659198875115
ID534,B,2667.5547393544484,382.5869431041773,5334.040001154498
ID185,B,2667.979168508396,402.4711568119658,5339.723528096492
ID796,B,2573.489350347434,399.39222474946314,5161.506987579939
ID384,C,2441.658764413187,410.51388573155657,-2018.1955190337032
ID319,B,2369.9098243485873,412.8273004822303,4732.872836309138
ID168,B,2359.979495663089,403.9575850637334,4704.433158504525
ID146,C,2219.3782890501457,394.594380301294,-1839.5933623689605
ID193,B,2569.3855763007923,407.1005875603894,5129.9295321377285
ID849,B,2489.71644797756,420.0348384571684,4975.032117378652
ID552,C,2590.921616645313,399.5906509054045,-2187.6702200723266
ID303,B,2642.8031485234787,395.9911582836546,5275.994685884206
ID317,B,2509.990554390241,405.82255386501987,5023.345812433841
ID573,C,2514.596160971315,400.58090530554415,-2109.670773915462
ID531,A,2453.5679655502536,379.934358641233,5462.752230035746
ID440,A,2465.391558282759,403.5899620059622,5364.681388854313
ID650,B,2572.8469912472933,379.7985638685435,5151.307903197418
ID711,C,2482.562496963469,405.6172096961267,-2051.9700517221418
ID388,A,2468.0992333247177,388.0428591339015,5467.0341662276005
ID353,A,2498.1683140557147,400.5531220627952,5456.3024306453535
ID833,A,2588.633019606159,405.85890859298854,5751.495070718097
ID456,A,2430.73384421699,436.80855018915355,5099.72580838481
ID122,A,2493.3471482447967,411.1412494268039,5451.523749886319
ID861,B,2524.527783777843,420.471982146135,5050.451928972077
ID621,B,2616.022190358524,428.07621728040886,5211.827972389217
ID857,A,2476.070322320058,407.3388387549917,5366.740403305711
ID936,B,2428.2176613948277,404.285347004008,4874.912211941766
ID199,A,2451.5639055727643,383.99918336760675,5447.966659711266
ID901,B,2605.305743301538,398.2505510139941,5237.323713232276
ID279,B,2703.3305298603464,389.15368405546207,5406.792153547575
ID322,C,2368.6242186313966,393.9841172481342,-1975.3184599838185
ID861,A,2390.4698384930143,428.05995064288703,5026.517136758705
ID758,B,2483.1203213297854,401.7193226379998,4958.34115976446
ID541,A,2511.0956096068044,386.86150633425837,5594.270142495628
ID707,C,2578.6969565554996,420.61800182036956,-2155.469394747242
ID868,C,2410.8866991398513,414.3291321435617,-2006.6843764392347
ID424,B,2393.6890963350534,415.11480238900594,4767.346720507619
ID615,A,2513.808715313363,369.90804695346407,5693.804430780939
ID115,C,2474.159927979283,429.2300643658223,-2055.324210797782
ID891,A,2592.6720997771527,391.6222788685917,5781.031652289219
ID435,A,2548.7359803190384,411.66932159189133,5594.492141685542
ID858,B,2555.537934763322,437.85699685925545,5097.779161069239
ID357,A,2489.5518653623135,432.32999122285923,5314.947113428933
ID596,C,2735.5580258568207,385.3365681179097,-2342.5672804607193
ID995,C,2416.225201840624,378.3322399449659,-2034.489881757384
ID259,A,2561.0809833754774,421.4551989827189,5605.928769297116
ID574,B,2373.0310012926893,402.13083717391,4744.4053803857105
ID951,C,2392.6532322260546,392.4867783804688,-2003.5941286555687
ID763,C,2439.2654401234545,409.3182782040857,-2021.7430928623658
ID789,B,2662.9323336618027,397.5568063381084,5325.19929897824
ID774,C,2526.389443045402,410.51986205573115,-2101.9436585409426
ID479,C,2440.9521931455624,401.004727117281,-2055.173136919188
ID644,C,2537.4436325954575,410.8358189249225,-2141.6339070401073
ID790,A,2503.514788142451,386.5820096629542,5586.824030008497
ID526,B,2450.802663086088,421.36693019698953,4887.627594900113
ID712,C,2360.3371144211774,410.4643505609866,-1942.5635805828783
ID367,A,2643.854248451229,409.69446054105356,5887.530476802944
ID934,C,2520.981812871004,383.2349510948201,-2146.0807212085156
ID676,A,2717.373837346824,425.4944862496637,6029.055122714954
ID516,A,2594.032162054088,399.794258509506,5768.310084265324
ID267,B,2555.1319724761042,410.9207329364476,5098.265145837044
ID941,A,2456.479567138303,395.15763304380084,5390.804283334959
ID142,C,2390.4654436143082,403.91333597023146,-1985.60497381521
ID655,C,2478.226901551155,404.45691028179107,-2077.4136537132185
ID384,C,2387.570740579417,357.7010360199487,-2024.6723129929908
ID496,B,2565.0190380730755,408.7367218698225,5134.699673126731
ID111,A,2663.265249769713,429.48012192583127,5860.747541380161
ID706,B,2473.908773388287,408.09670388487933,4946.674122610834
ID401,B,2594.4490972391195,385.63437626665393,5203.232955652448
ID997,B,2431.0770929783143,409.7494234923083,4873.202892111355
ID352,A,2469.753316179265,415.8922079526001,5357.326636174312
ID598,B,2418.5036015434557,407.6869977428558,4835.480106848084
ID853,B,2286.686696492949,398.88809340354936,4568.329088328463
ID134,C,2496.346665008139,396.36776161264106,-2084.8865727285734
ID826,C,2512.845173759775,396.3053536694979,-2111.914629229382
ID948,B,2606.5860998761636,410.46665351516816,5228.552110353734
ID189,B,2579.5438252669287,378.8931400741056,5167.689236109732
ID875,C,2580.8952899038995,394.4219025871689,-2211.7545324135244
ID704,A,2402.596377688212,423.9341473451642,5092.63425766319
ID701,C,2545.9497306070693,424.5129289986576,-2117.702210832994
ID517,C,2658.259396548159,377.8277936829751,-2278.8343200356167
ID214,B,2537.986785070908,383.02879583104584,5074.386653492335
ID716,B,2682.8593613064995,395.94069130708095,5346.613000279467
ID295,A,2701.896611111986,413.3888427567153,6049.235742559243
ID925,B,2473.1531729708354,372.58788468920517,4950.7915670787925
ID600,A,2430.306025491943,399.17787047623784,5308.252204463408
ID725,C,2423.8537834581048,392.8873126513053,-2049.4315370981026
ID592,A,2348.386417989678,419.8894701142785,4951.797517272185
ID174,A,2448.1597100584477,374.84637289046117,5467.4313536724785
ID512,C,2620.7665449756246,401.38810923240436,-2217.652979624114
ID475,C,2279.596242474876,394.0958584397711,-1888.1782996452755
ID519,A,2396.254659928625,422.0469838941593,5085.05235544484
ID828,A,2487.2868558348005,408.96478969529875,5415.082141576009
ID376,A,2412.2814799378298,391.212765111134,5268.157635157151
ID860,C,2447.271405575978,412.8007966499362,-2033.4335039006073
ID775,A,2448.7670325577697,394.1675672003714,5372.893167225827
ID493,B,2474.245977993825,414.9899456685963,4947.491232534103
ID968,C,2427.0545303890262,396.44384513671633,-2068.8644229647916
ID556,A,2418.878678614445,415.81999868153144,5185.727675438503
ID291,C,2593.430974592123,406.54122932690876,-2190.665708673376
ID838,C,2604.9654177860343,448.9073662103714,-2172.2358944638822
ID788,A,2361.945665475259,399.2065599187599,5100.874959034154
ID198,C,2224.0402600727116,405.74293437432175,-1810.6609369653547
ID647,B,2606.3374849570932,392.80862887426105,5208.747127558888
ID195,C,2377.1199581447863,400.0402801113217,-1990.905710587705
ID763,B,2521.274483845974,359.4724729877584,5044.685336508101
ID762,B,2343.432812697178,406.98376024811546,4688.342898409408
ID289,B,2629.775498525967,420.14311319424115,5270.643008447835
ID835,C,2754.366789530153,405.9494500689903,-2353.7421656394886
ID136,C,2518.2806909205337,380.29207813033935,-2123.6495471718144
ID879,B,2490.5897351540484,387.973192709365,4974.696434268068
ID468,C,2467.7860424809937,363.5471180926559,-2120.3889058028467
ID794,A,2578.179931131291,414.6838601029814,5647.5330998132395
ID624,A,2556.7686750934586,384.9023006093563,5745.0455837639665
ID378,A,2600.3498453552866,399.5693711468166,5802.416506223072
ID316,B,2437.2083477401916,397.6939364150917,4878.351029169393
ID966,A,2534.0117706404644,422.315905534874,5489.371295873601
ID972,C,2445.7531933293803,401.2792197694861,-2032.7461513671221
ID897,A,2394.2284351929948,412.13339380159016,5118.885207389482
ID372,C,2495.8984578996537,408.1969564622149,-2111.656816615896
ID980,A,2407.7487269622916,420.391171299421,5119.83716412818
ID161,C,2617.3726997742588,396.41314458245563,-2245.040899445001
ID695,C,2413.8079621984175,428.0442299575678,-1982.5070404688774
ID979,B,2536.354594068736,370.2150676540103,5085.395504125291
ID828,C,2439.6577701240276,412.86210247001856,-2038.6303614893993
ID441,A,2527.7062750437512,387.000705870038,5665.137976017767
ID496,C,2447.6003426544644,392.6087567083007,-2044.8776110094223
ID798,A,2374.2788725142464,408.5412140035155,5094.608309390142
ID118,C,2548.3772740951845,408.42103074771615,-2137.681477070253
ID276,A,2476.458437808678,409.0964202053511,5371.980030290256
ID711,B,2528.598494072246,379.20763083842144,5066.566773278261
ID495,C,2457.1157064369563,421.7354534691886,-2042.875463848988
ID544,A,2367.206348623155,386.49029322658487,5170.582193809781
ID332,A,2608.317859705626,388.490693646622,5880.443898970125
ID175,A,2573.675775544109,409.56845107250246,5686.681421551378
ID364,A,2443.3039024446757,395.6991823785814,5360.1797195122
ID554,B,2506.9779213498796,404.62391260843737,5012.989053120011
ID895,A,2604.2019483162935,367.6509895505082,5950.9316108738585
ID817,B,2454.29616641376,404.26486674278846,4900.9696032291695
ID834,A,2469.811549480945,403.2674781926832,5401.547924953233
ID483,C,2524.3632500007375,392.3521219335357,-2128.649804934643
ID663,A,2454.090893644541,368.88886060352814,5499.789714703029
ID950,A,2585.7091996987024,396.8078760777759,5751.409163037601
ID605,A,2483.109921969256,399.4393921030208,5454.478915194554
ID466,B,2421.5964125006026,394.49156514504256,4830.508138988615
ID243,C,2560.8638829873994,372.45738303351254,-2199.936057483938
ID984,B,2385.7869350568653,423.92101010975375,4779.645162859122
ID168,A,2701.4878561124215,390.4170770808344,6166.805048298081
ID198,C,2658.2496363580203,396.6669300561565,-2270.591130626299
ID495,C,2551.3495476921016,363.85788518172563,-2188.028786201722
ID124,A,2542.9331021819903,423.9228302304731,5508.294195401792
ID990,C,2538.24414178193,393.0017510239892,-2147.212840014299
ID568,C,2451.0905214081095,401.47694225611303,-2049.126397438121
ID583,A,2529.7309645680843,416.81106167224976,5514.2155724770855
ID664,C,2407.6867389542153,389.85543692925063,-2025.91839418572
ID250,C,2550.3818418440183,414.44867481079814,-2154.236497447413
ID243,B,2586.7846943031295,369.0801181608829,5193.849507809504
ID668,A,2462.1913899016668,408.2647998635697,5358.323233481032
ID138,A,2440.489820584528,423.5836324977948,5190.307644809618
ID208,C,2378.752297535209,391.2937472917296,-1985.830966138168
ID792,C,2645.795523356569,416.783224304476,-2216.88387307706
ID141,C,2448.4335966157787,427.50883978290676,-2011.9362294985594
ID285,B,2480.1260963983377,396.1773724291897,4965.796352515827
ID497,B,2530.0155584995728,394.93707571225207,5057.988394300045
ID322,B,2528.2207642889935,386.52559381251547,5077.16917567873
ID733,B,2574.656009568107,392.354047672223,5151.9623256057275
ID232,A,2462.067008016167,387.7696016459107,5441.1735047071
ID262,C,2386.1332061529088,386.5133335235916,-1989.16696388317
ID314,B,2368.6334691027682,417.98252945067037,4738.419641908953
ID832,C,2442.0744767157153,388.1511096206761,-2049.725794367996
ID334,A,2404.8149525325375,403.87782872079435,5197.493504412735
ID942,A,2469.638329469224,400.5735015282436,5412.008787651657
ID757,A,2630.7578810759983,422.47141843856684,5768.17507599437
ID850,B,2462.272179411631,392.4526565191748,4907.131082177222
ID687,C,2462.2349138665445,405.71722069981485,-2039.3081004879266
ID108,A,2498.3601223744213,411.8660455341416,5438.745154194026
ID173,C,2459.4375008787933,422.3462441098087,-2027.8410894400818
ID591,B,2493.2608764281804,392.233699824321,4965.404642214229
ID352,C,2554.0869222481347,390.7316129690143,-2150.5551119745464
ID329,A,2588.4751054763315,384.0732841905992,5838.80106773173
ID618,C,2600.3213199739025,433.5444943127236,-2176.4514436628874
ID273,C,2705.685222073102,420.7670865727058,-2285.67861351198
ID752,A,2556.935944617244,399.3669790853194,5662.237175898625
ID267,A,2723.4478901349307,428.97158726690583,6025.464953691557
ID269,C,2422.3518191940357,398.47204908451516,-2025.5158302736943
ID492,C,2709.1284902424586,410.8661570715029,-2285.537582308149
ID894,A,2461.962394578041,400.1525785258408,5403.284425130593
ID733,C,2471.7981069236967,405.9670817762571,-2048.0528356333407
ID293,C,2488.0127452577126,404.3764216380032,-2110.810503372463
ID616,C,2478.1379288841267,393.62521939935027,-2095.7347114428962
ID128,C,2508.5840396726503,416.38747807128027,-2119.4952027672384
ID264,C,2441.997199751156,410.7392862652585,-2045.580420779118
ID521,B,2582.996217307137,415.41541890252216,5158.198216083429
ID438,A,2444.716496537882,404.8034077824902,5315.059190083919
ID747,A,2565.5610398252893,386.401451773343,5758.436661795242
ID595,C,2652.7723619523763,425.64079099836556,-2233.0364118053944
ID464,C,2464.289763019226,396.06165649648864,-2066.0469303243403
ID932,A,2579.438341797918,405.4610054285262,5690.498282508629
ID441,C,2555.9159288903184,409.53072038233404,-2156.448326343551
ID599,C,2725.288688221975,405.3613257432643,-2325.970041988519
ID756,B,2449.516943515505,413.7312553184541,4896.605063167433
ID610,B,2579.5071616805785,416.10066883474747,5159.937771243864
ID426,B,2337.3988908223446,396.6274974542913,4692.805579121486
ID316,A,2450.4141589263186,424.38201012933473,5240.2324600652555
ID400,A,2535.3392837596907,395.996446687581,5616.803897547264
ID231,A,2639.315996908978,405.0512357332118,5889.5558633474575
ID903,A,2377.4066635015797,394.1848272459365,5157.3425846299515
ID169,B,2578.609064074111,389.89789716023813,5151.048297949973
ID351,B,2493.677654351704,415.662866331863,4990.625498613259
ID514,A,2347.8472346607687,446.82845346139067,4787.082082039701
ID886,C,2518.158684594879,394.5736016751952,-2113.016510263606
ID544,A,2670.9161232978213,418.2298236201712,5941.921861281192
ID975,C,2387.957734008838,395.1113303094971,-1996.0844901874027
ID281,C,2489.0062284629817,399.84272534715996,-2092.6358762172354
ID266,A,2401.3361015360433,426.3637565834751,5074.074052657258
ID190,B,2453.1417068089986,383.8969707238704,4918.51604534152
ID813,A,2643.217014352463,379.92761397065317,6026.121448602316
ID957,B,2472.8475524508617,398.69202026855277,4956.902446894945
